double,Eligibility_last_decision,Eligibility_note,Double_coder,Title,unique_ID,moderators_checked,long_cite,short_cite,doi/url ,year,source,publication_type,coder,peer_reviewed,country_data_collected_from,research_design ,expt_num,if_exp_num_not_1_same_subject,feedback_type,delay_definition ,feedback_delay_difference,delay_i(seconds/item),delay_d(seconds/item),retention_interval_difference_last_feedback_posttest_immediate_vs_delayed,delayed_feedback_given_in,training_duration_sec,nb_question/item_in_training,feedback_delay_difference_converted_to_time(sec),educational_level,learning_domain,task_level,task_leve_in_vanderkleij,experimental_vs_curriculum_based_task,prior_knowledge,arbitrary_learning,participants_have_prior_knowledge_on_task,study_setting,memory_type,mean_age,sd_age,min_age,max_age,gender,answer_type_in_training,learning_material_type_in_training,participant_design,study_structure,conditions_order,assignment_participants,interval_btw_last_feedback_and_posttest_controlled,measure_of_outcome,memory_retrieval_vs_knowledge_application,posttest_category,type_posttest,item_posttest,feedback_provider,system_adaptivity,data_link ,preregistered,n_excluded,nb_measurement_points,time_limit_for_answer,time_limit_for_answer_not_indicated_explicitly,extra_group_exist,n_posttest_in_exp,posttest_number,retention_interwal(day)_i,retention_interwal(day)_d,feedback_provided_i,feedback_provided_d,nb_times_feedback_provided_i,nb_times_feedback_provided_d,feedback_remind_answer_i,feedback_remind_answer_d,webplotdigitizer used?,N_total,n_extra_group_if_any,n_i,n_d,mean_i,mean_d,sd_i,sd_d,se_i,se_d,lower_CI,upper_CI,t,SEM,F,cohens_f,se_f,F_sign_change,df,p,eta_square,partial_eta_square,odd_ratio,log_odd,SE_log_odd,corr,power,beta,SE_beta,SD_beta,n_point,effect_size_original,SE_original,effect_size_by_calculator,se_by_calculator,effect_size_double_coder,se_effect_size_double_coder,effect_size_formula_to_be_used,alternative_effect_size_formula_to_be_used,decision_justification,Question/objective sufficiently described?,Study design evident and appropriate? ,Method of subject/comparison group selection or source of information/input variables described and appropriate? ,"Subject (and comparison group, if applicable) characteristics sufficiently described?","If interventional and random allocation was possible, was it described?","If interventional and blinding of investigators was possible, was it reported?","If interventional and blinding of subjects was possible, was it reported?",Outcome and (if applicable) exposure measure(s) well defined and robust to measurement/misclassification bias? Means of assessment reported?,Sample size appropriate?,Analytic methods described/justified and appropriate? ,Some estimate of variance is reported for the main results?,Controlled for confounding?,Results reported in sufficient detail?,Conclusions supported by the results?,condition
532,yes,,,Delaying feedback by three seconds benefits retention of face-name pairs: the role of active anticipatory processing,carpenter2011,yes,"Carpenter, S. K., & Vul, E. (2011). Delaying feedback by three seconds benefits retention of face–name pairs: The role of active anticipatory processing. Memory & Cognition, 39, 1211-1221.",,10.3758/s13421-011-0092-1,2011,WoS search_first,journalArticle,EK,yes,US,exp,3,partially_same,correct_response,seconds,3,0,3,3,following_item,no_info,36,3,tertiary,general_cognitive_skills,lower_order,,experimental_task,not_adjusted,yes,no,individual_computer,semantic,no_info,no_info,no_info,no_info,no_info,association,pairs(face+names),within,Study-Training-Posttest,not_counterbalanced,randomly,no,posttest_performance,memory_retrieval,recall(cued_recall),cued_recall,identical_to_training,technology,non_adaptive,,no,no_info,NA,no,,yes,1,1,0,0,independent_of_error,independent_of_error,12,12,no,no,no,36,36,36,36,0.76,0.69,0.21,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.24,,,within_with_mean_sd,,,yes,yes,yes,yes,yes,NA,NA,yes,yes,yes,yes,partial,yes,yes,delayed_filled_vs_immediate_prolonged_feedback
671,yes,,,Transitional feedback schedules during computer-based problem-solving practice,johnson2015,yes,"Johnson, A. M., Reisslein, J., & Reisslein, M. (2015). Transitional feedback schedules during computer-based problem-solving practice. Computers & Education, 81, 270-280.",,10.1016/j.compedu.2014.10.020,2015,WoS search_first,journalArticle,EK,yes,US,exp,1,,mixed(correct_response+elaborated),item,2,1,3,NA,after_a_block_of_questions,no_info,no_info,NA,secondary,STEM,higher_order,,curriculum_based_tasl,not_adjusted,no,yes,classroom_computer,semantic,14.6,0.96,no_info,no_info,45.5,problem_solving,problem_solving,between,Pretest-Sturdy-Training-Posttest,NA,randomly,no,posttest_performance,knowledge_application,application,problem_solving,different_from_training,technology,non_adaptive,,no,no_info,NA,no,yes,yes,1,1,no_info,no_info,independent_of_error,independent_of_error,no_info,no_info,yes,yes,no,156,80,38,38,9.49,7.75,,,0.35,0.35,,,,,,,,,,,,,,,,,,,,,,0.97,,0.05,0.24,,,between_with_mean_se,,We decided to have only the comparison btw SFS and SFP since the others are not considered purely immediate or delayed,yes,yes,yes,yes,yes,NA,NA,yes,yes,yes,yes,partial,yes,yes,SFS vs SFP
4159,yes,,,Immediate Versus Delayed Feedback on Learning: Do People’s Instincts Really Conflict With Reality?,lu2021,yes,"Lu, X., Sales, A., & Heffernan, N. T. (2021). Immediate Versus Delayed Feedback on Learning: Do People’s Instincts Really Conflict With Reality?. Journal of Higher Education Theory and Practice, 21(16).",,10.33423/jhetp.v21i16.4925,2021,Scopus search_first,journalArticle,EK,yes,US,exp,1,,mixed(verification+correct_response),seconds,604800,0,604800,0,one_go,172800,12,604800,tertiary,language_learning,lower_order,,curriculum_based_tasl,adjusted,no,yes,classroom_computer,semantic,no_info,no_info,no_info,no_info,41.46,situational_questions,situational_questions,within,Pretest-Training-Posttest,counterbalanced,NA,yes,posttest_performance,knowledge_application,mixed,conceptual_question,different_from_training,technology,no_info,,yes,1,NA,yes,yes,no,1,1,7,7,independent_of_error,independent_of_error,6,2,no_info,no_info,no,41,,41,41,,,,,,,,,3.71,,,,,,,,,,,,,,,0.163,0.044,,154,,,0.05,0.08,,,between_with_beta_and_se,paired_t_test_with_t_value,,yes,yes,yes,yes,yes,NA,NA,yes,yes,yes,yes,yes,yes,yes,conceptual_knowledge
4159,yes,,,Immediate Versus Delayed Feedback on Learning: Do People’s Instincts Really Conflict With Reality?,lu2021,yes,"Lu, X., Sales, A., & Heffernan, N. T. (2021). Immediate Versus Delayed Feedback on Learning: Do People’s Instincts Really Conflict With Reality?. Journal of Higher Education Theory and Practice, 21(16).",,10.33423/jhetp.v21i16.4925,2021,Scopus search_first,journalArticle,EK,yes,US,exp,1,,mixed(verification+correct_response),seconds,604800,0,604800,0,one_go,172800,12,604800,tertiary,language_learning,lower_order,,curriculum_based_tasl,adjusted,no,yes,classroom_computer,semantic,no_info,no_info,no_info,no_info,41.46,situational_questions,situational_questions,within,Pretest-Training-Posttest,counterbalanced,NA,yes,posttest_performance,knowledge_application,mixed,situational_questions,different_from_training,technology,no_info,,yes,1,NA,yes,yes,no,1,1,7,7,independent_of_error,independent_of_error,6,2,no_info,no_info,no,41,,41,41,,,,,,,,,1.45,,,,,,,,,,,,,,,0.042,0.029,,155,,,0.05,0.08,,,between_with_beta_and_se,paired_t_test_with_t_value,,yes,yes,yes,yes,yes,NA,NA,yes,yes,yes,yes,yes,yes,yes,situational_knowledge
4476,yes,,EE,The interaction between inhibitory control and corrective feedback timing,yilmaz2019,yes,"Yilmaz, Y., & Sağdıç, A. (2019). The interaction between inhibitory control and corrective feedback timing. ITL-International Journal of Applied Linguistics, 170(2), 204-227.",,10.1075/itl.19010.yil,2019,Scopus search_first,journalArticle,EK,yes,US,exp,1,,correct_response,item,11,1,12,NA,one_go,no_info,12,NA,tertiary,language_learning,higher_order,,experimental_task,adjusted,no,yes,lab_computer,semantic,20.32,2.32,18,28,81.4,descriptive_question,descriptive_question,between,Pretest-Training-Posttest,NA,randomly,no,posttest_performance,knowledge_application,evaluation,gramatical_judgement,different_from_training,experimenter_by_technology,non_adaptive,,no,2,NA,no,yes,yes,2,1,0,0,only_for_errors,only_for_errors,NA,1,no,yes,no,43,15,15,13,0.25,0.08,0.11,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.42,1.1538,0.4091,between_with_mean_sd,,we decided to have the comparison of the immediate vs delayed in posttest_1 and posttest_2 and for opt and gjt separately as they are reported separately,yes,yes,yes,yes,yes,NA,NA,yes,yes,yes,yes,partial,yes,yes,posttest_1_OPT
4476,yes,,EE,The interaction between inhibitory control and corrective feedback timing,yilmaz2019,yes,"Yilmaz, Y., & Sağdıç, A. (2019). The interaction between inhibitory control and corrective feedback timing. ITL-International Journal of Applied Linguistics, 170(2), 204-227.",,10.1075/itl.19010.yil,2019,Scopus search_first,journalArticle,EK,yes,US,exp,1,,correct_response,item,11,1,12,NA,one_go,no_info,12,NA,tertiary,language_learning,higher_order,,experimental_task,adjusted,no,yes,lab_computer,semantic,20.32,2.32,18,28,81.4,descriptive_question,descriptive_question,between,Pretest-Training-Posttest,NA,randomly,no,posttest_performance,knowledge_application,evaluation,gramatical_judgement,different_from_training,experimenter_by_technology,non_adaptive,,no,2,NA,no,yes,yes,2,2,10,10,only_for_errors,only_for_errors,NA,1,no,yes,no,43,15,15,13,0.2,0.05,0.14,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.41,1.2548,0.4144,between_with_mean_sd,,we decided to have the comparison of the immediate vs delayed in posttest_1 and posttest_2 and for opt and gjt separately as they are reported separately,yes,yes,yes,yes,yes,NA,NA,yes,yes,yes,yes,partial,yes,yes,posttest_2_OPT
4476,yes,,EE,The interaction between inhibitory control and corrective feedback timing,yilmaz2019,yes,"Yilmaz, Y., & Sağdıç, A. (2019). The interaction between inhibitory control and corrective feedback timing. ITL-International Journal of Applied Linguistics, 170(2), 204-227.",,10.1075/itl.19010.yil,2019,Scopus search_first,journalArticle,EK,yes,US,exp,1,,correct_response,item,11,1,12,NA,one_go,no_info,12,NA,tertiary,language_learning,higher_order,,experimental_task,adjusted,no,yes,lab_computer,semantic,20.32,2.32,18,28,81.4,descriptive_question,descriptive_question,between,Pretest-Training-Posttest,NA,randomly,no,posttest_performance,knowledge_application,evaluation,gramatical_judgement,different_from_training,experimenter_by_technology,non_adaptive,,no,2,NA,no,yes,yes,2,1,0,0,only_for_errors,only_for_errors,NA,1,no,yes,no,43,15,15,13,0.2,0.2,0.23,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.38,0,0.3789,between_with_mean_sd,,we decided to have the comparison of the immediate vs delayed in posttest_1 and posttest_2 and for opt and gjt separately as they are reported separately,yes,yes,yes,yes,yes,NA,NA,yes,yes,yes,yes,partial,yes,yes,posttest_1_GJT
4476,yes,,EE,The interaction between inhibitory control and corrective feedback timing,yilmaz2019,yes,"Yilmaz, Y., & Sağdıç, A. (2019). The interaction between inhibitory control and corrective feedback timing. ITL-International Journal of Applied Linguistics, 170(2), 204-227.",,10.1075/itl.19010.yil,2019,Scopus search_first,journalArticle,EK,yes,US,exp,1,,correct_response,item,11,1,12,NA,one_go,no_info,12,NA,tertiary,language_learning,higher_order,,experimental_task,adjusted,no,yes,lab_computer,semantic,20.32,2.32,18,28,81.4,descriptive_question,descriptive_question,between,Pretest-Training-Posttest,NA,randomly,no,posttest_performance,knowledge_application,evaluation,gramatical_judgement,different_from_training,experimenter_by_technology,non_adaptive,,no,2,NA,no,yes,yes,2,2,10,10,only_for_errors,only_for_errors,NA,1,no,yes,no,43,15,15,13,0.3,0.23,0.19,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.38,0.3684,0.3821,between_with_mean_sd,,we decided to have the comparison of the immediate vs delayed in posttest_1 and posttest_2 and for opt and gjt separately as they are reported separately,yes,yes,yes,yes,yes,NA,NA,yes,yes,yes,yes,partial,yes,yes,posttest_2_GJT
4703,yes,,,Mitigation of cognitive bias with a serious game: Two experiments testing feedback timing and source,dunbar2017,yes,"Dunbar, N. E., Jensen, M. L., Miller, C. H., Bessarabova, E., Lee, Y. H., Wilson, S. N., ... & Schuetzler, R. M. (2017). Mitigation of cognitive bias with a serious game: Two experiments testing feedback timing and source. International Journal of Game-Based Learning (IJGBL), 7(4), 86-100.",,10.4018/IJGBL.2017100105,2017,Scopus search_first,journalArticle,EK,yes,US,exp,1,,elaborated,seconds,NA,0,NA,NA,one_go,1800,NA,NA,tertiary,general_cognitive_skills,higher_order,,experimental_task,not_adjusted,no,yes,lab_computer,semantic,21.3,4.94,18,55,57.5,game,game,between,Pretest-Training-Posttest,NA,randomly,no,posttest_performance,knowledge_application,no_info,no_info,no_info,technology,no_info,,no,11,NA,yes,,yes,1,1,no_info,no_info,only_for_errors,only_for_errors,NA,NA,no_info,no_info,no,411,,205,205,70.7,71.84,,,1.03,0.96,,,,,,,,,,,,,,,,,,,,,,,,0.07,0.1,,,between_with_mean_se,,"sample size per group is not reported

we assumed equal distribution among the groups

experiment 2 is not relevant",yes,yes,yes,yes,yes,NA,NA,yes,yes,yes,yes,partial,partial,yes,
4932,yes,,LG,Prior knowledge is more predictive of error correction than subjective confidence,sitzman2014,yes,"Sitzman, Danielle M., Matthew G. Rhodes, and Sarah K. Tauber. ""Prior knowledge is more predictive of error correction than subjective confidence."" Memory & Cognition 42 (2014): 84-96.
",,10.3758/s13421-013-0344-3,2014,Scopus search_first,journalArticle,EK,yes,US,exp,2,different,correct_response,seconds,1500,0,1500,1500,one_go,3600,72,1500,tertiary,language_learning,lower_order,,experimental_task,not_adjusted,no,yes,lab_computer,semantic,no_info,no_info,no_info,no_info,no_info,short_open_answer,trivia_facts,within,Training-Posttest,counterbalanced,NA,no,posttest_performance,memory_retrieval,recall(cued_recall),cued_recall,identical_to_training,technology,non_adaptive,,no,0,NA,yes,,no,1,1,2,2,independent_of_error,independent_of_error,36,1,no,no,no,64,,64,64,0.65,0.62,,,0.17,0.17,,,,,,,,,,,,,,,,,,,,,,,,0.07,0.18,0.02,,within_with_mean_se,,we did not get the experiment 1 results since students in experiments 1a and 1b gave their answers in paper-pencil format,yes,yes,yes,yes,yes,NA,NA,yes,yes,yes,yes,partial,yes,yes,48h_delayed_posttest
4932,yes,,LG,Prior knowledge is more predictive of error correction than subjective confidence,sitzman2014,yes,"Sitzman, Danielle M., Matthew G. Rhodes, and Sarah K. Tauber. ""Prior knowledge is more predictive of error correction than subjective confidence."" Memory & Cognition 42 (2014): 84-96.",,10.3758/s13421-013-0344-3,2014,Scopus search_first,journalArticle,EK,yes,US,exp,3,different,correct_response,seconds,1500,0,1500,1500,one_go,3600,72,1500,tertiary,language_learning,lower_order,,experimental_task,not_adjusted,no,yes,lab_computer,semantic,no_info,no_info,no_info,no_info,no_info,short_open_answer,trivia_facts,within,Training-Posttest,counterbalanced,NA,no,posttest_performance,memory_retrieval,recall(cued_recall),cued_recall,identical_to_training,technology,non_adaptive,,no,0,NA,yes,,no,1,1,2,2,independent_of_error,independent_of_error,36,1,no,no,no,32,,32,32,0.65,0.66,,,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.25,-0.091,,within_with_mean_se,,,yes,yes,yes,yes,yes,NA,NA,yes,yes,yes,yes,partial,yes,yes,48h_delayed_posttest
514,yes,,,The Role of Spontaneous Recovery Effects in the Context of German Orthography Instruction Methods With Delayed Correction,erdman2022,yes,"Erdmann, J., & Rummel, N. (2022). The role of spontaneous recovery effects in the context of German orthography instruction methods with delayed correction. Journal of Experimental Psychology: Applied, 28(1), 130.",,10.1037/xap0000377,2022,WoS search_first,journalArticle,EK,yes,Germany,exp,1,,elaborated,item,no_info,1,no_info,NA,one_go,no_info,16,NA,tertiary,language_learning,higher_order,,experimental_task,not_adjusted,no,no,lab_computer,semantic,25,no_info,18,35,75.57,fill_in_the_blank,fill_in_the_blank,between,Training-Posttest,NA,randomly,no,posttest_performance,memory_retrieval,recall(cued_recall),fill_in_the_blank,identical_to_training,technology,non_adaptive,https://osf.io/36smu/,yes,18,NA,no,,yes,1,1,1,1,only_for_errors,only_for_errors,NA,1,yes,yes,no,131,43,43,45,0.6,1.47,0.88,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.22,,,between_with_mean_sd_sign_change,,"we decided have only the comparison btw delcorr and imcorr2 since the imcorr1 might introduce confounding by having extra feedback for immediate condition

feedback_delay_difference cannot be defined since the items are dropped from the learning list if only they are answered correctly to times so how many times the feedback is given in the immediate condition cannot be known",yes,yes,yes,yes,yes,NA,NA,yes,yes,yes,yes,partial,yes,yes,orthographic_error_non_table
514,yes,,,The Role of Spontaneous Recovery Effects in the Context of German Orthography Instruction Methods With Delayed Correction,erdman2022,yes,"Erdmann, J., & Rummel, N. (2022). The role of spontaneous recovery effects in the context of German orthography instruction methods with delayed correction. Journal of Experimental Psychology: Applied, 28(1), 130.",,10.1037/xap0000377,2022,WoS search_first,journalArticle,EK,yes,Germany,exp,1,,elaborated,item,no_info,1,no_info,NA,one_go,no_info,16,NA,tertiary,language_learning,higher_order,,experimental_task,not_adjusted,no,no,lab_computer,semantic,25,no_info,18,35,75.57,fill_in_the_blank,fill_in_the_blank,between,Training-Posttest,NA,randomly,no,posttest_performance,memory_retrieval,recall(cued_recall),fill_in_the_blank,identical_to_training,technology,non_adaptive,https://osf.io/36smu/,yes,18,NA,no,,yes,1,1,1,1,only_for_errors,only_for_errors,NA,1,yes,yes,no,131,43,43,45,0.7,0.84,0.83,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.21,,,between_with_mean_sd_sign_change,,"we decided have only the comparison btw delcorr and imcorr2 since the imcorr1 might introduce confounding by having extra feedback for immediate condition

feedback_delay_difference cannot be defined since the items are dropped from the learning list if only they are answered correctly to times so how many times the feedback is given in the immediate condition cannot be known",yes,yes,yes,yes,yes,NA,NA,yes,yes,yes,yes,partial,yes,yes,orthographic_error_table
514,yes,,,The Role of Spontaneous Recovery Effects in the Context of German Orthography Instruction Methods With Delayed Correction,erdman2022,yes,"Erdmann, J., & Rummel, N. (2022). The role of spontaneous recovery effects in the context of German orthography instruction methods with delayed correction. Journal of Experimental Psychology: Applied, 28(1), 130.",,10.1037/xap0000377,2022,WoS search_first,journalArticle,EK,yes,Germany,exp,1,,elaborated,item,no_info,1,no_info,NA,one_go,no_info,16,NA,tertiary,language_learning,higher_order,,experimental_task,not_adjusted,no,no,lab_computer,semantic,25,no_info,18,35,75.57,fill_in_the_blank,fill_in_the_blank,between,Training-Posttest,NA,randomly,no,posttest_performance,memory_retrieval,recall(cued_recall),fill_in_the_blank,identical_to_training,technology,non_adaptive,https://osf.io/36smu/,yes,18,NA,no,,yes,1,1,1,1,only_for_errors,only_for_errors,NA,1,yes,yes,no,131,43,43,45,2.19,1.58,1.37,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,0.22,,,between_with_mean_sd_sign_change,,"we decided have only the comparison btw delcorr and imcorr2 since the imcorr1 might introduce confounding by having extra feedback for immediate condition

feedback_delay_difference cannot be defined since the items are dropped from the learning list if only they are answered correctly to times so how many times the feedback is given in the immediate condition cannot be known",yes,yes,yes,yes,yes,NA,NA,yes,yes,yes,yes,partial,yes,yes,phonological_error_non_table
514,yes,,,The Role of Spontaneous Recovery Effects in the Context of German Orthography Instruction Methods With Delayed Correction,erdman2022,yes,"Erdmann, J., & Rummel, N. (2022). The role of spontaneous recovery effects in the context of German orthography instruction methods with delayed correction. Journal of Experimental Psychology: Applied, 28(1), 130.",,10.1037/xap0000377,2022,WoS search_first,journalArticle,EK,yes,Germany,exp,1,,elaborated,item,no_info,1,no_info,NA,one_go,no_info,16,NA,tertiary,language_learning,higher_order,,experimental_task,not_adjusted,no,no,lab_computer,semantic,25,no_info,18,35,75.57,fill_in_the_blank,fill_in_the_blank,between,Training-Posttest,NA,randomly,no,posttest_performance,memory_retrieval,recall(cued_recall),fill_in_the_blank,identical_to_training,technology,non_adaptive,https://osf.io/36smu/,yes,18,NA,no,,yes,1,1,1,1,only_for_errors,only_for_errors,NA,1,yes,yes,no,131,43,43,45,1.44,1.38,1.18,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,0.21,,,between_with_mean_sd_sign_change,,"we decided have only the comparison btw delcorr and imcorr2 since the imcorr1 might introduce confounding by having extra feedback for immediate condition

feedback_delay_difference cannot be defined since the items are dropped from the learning list if only they are answered correctly to times so how many times the feedback is given in the immediate condition cannot be known",yes,yes,yes,yes,yes,NA,NA,yes,yes,yes,yes,partial,yes,yes,phonological_error_table
5839,yes,,LG,Effects of Feedback Timing and Type on Learning ESL Grammar Rules,lavolette2014,yes,"Lavolette, E. H. (2014). Effects of feedback timing and type on learning ESL grammar rules. Michigan State University.",,https://www.proquest.com/openview/eb5afa00c846b9d7a1b59ed6e2227cf9/1?pq-origsite=gscholar&cbl=18750&casa_token=NRFGD9CK2OgAAAAA:vSM19oW7v0CVz9qKfFXIjCRnOM0TZjVx-VWI8QHu3sn1hXvB-RB6imn9QX-VR0pO7hQINgKK4qY,2014,ERIC search_first,thesis,EK,no,,exp,1,,mixed(verification+correct_response+elaborated),item,31,1,32,1744,one_go,3600,64,1744,tertiary,language_learning,lower_order,,curriculum_based_tasl,not_adjusted,no,yes,classroom_computer,semantic,no_info,no_info,18,38,48.15,MCQ,MCQ,between,Pretest-Training-Posttest,NA,randomly,no,posttest_performance,memory_retrieval,mixed,MCQ,identical_to_training,technology,non_adaptive,,no,no_info,NA,no,yes,yes,2,1,0,0,independent_of_error,independent_of_error,64,2,no,no,no,112,,53,59,2.2,1.6,2.6,3,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,0.19,0.213,0.19,between_with_mean_sd,,we decided to have the comparison btw immediate and delayed feedback for two types of feedback and fro two posttests separately as they are reported separately,yes,yes,yes,yes,yes,NA,NA,yes,yes,yes,yes,partial,yes,yes,"repeated items, 5m delayed post-test, immediate VS delayed"
